A92606346,2013-10-01 16:16:00,21,28385,79.85962846,6.894888278
A92606346,2013-10-01 16:47:00,22,28385,79.85962846,6.894888278
A92606346,2013-10-01 16:48:00,71,28385,79.85962846,6.894888278
A92606346,2013-10-01 17:13:00,20,28385,79.85962846,6.894888278
A92606346,2013-10-01 17:41:00,77,28385,79.85962846,6.894888278
A92606346,2013-10-01 17:48:00,86,28385,79.85962846,6.894888278
A92606346,2013-10-01 18:55:00,101,28385,79.85962846,6.894888278
A92606346,2013-10-01 19:55:00,56,28385,79.85962846,6.894888278
A92606346,2013-10-01 22:26:00,7,28385,79.85962846,6.894888278
A92606346,2013-10-01 23:03:00,102,28385,79.85962846,6.894888278
A92606346,2013-10-01 23:27:00,52,28385,79.85962846,6.894888278
A92606346,2013-10-01 23:28:00,8,28385,79.85962846,6.894888278
B20073597,2013-10-01 06:19:00,54,7077,80.10217249,6.131323758
B20073597,2013-10-01 07:33:00,64,7077,80.10217249,6.131323758
B20073597,2013-10-01 10:46:00,115,7077,80.10217249,6.131323758
B20073597,2013-10-01 12:54:00,51,7077,80.10217249,6.131323758
B20073597,2013-10-01 13:27:00,66,7077,80.10217249,6.131323758
B20073597,2013-10-01 13:45:00,47,7077,80.10217249,6.131323758
B20073597,2013-10-01 16:07:00,109,7077,80.10217249,6.131323758
B20073597,2013-10-01 17:51:00,37,7077,80.10217249,6.131323758
B20073597,2013-10-01 20:18:00,23,7077,80.10217249,6.131323758
B20073597,2013-10-01 20:23:00,103,7077,80.10217249,6.131323758
B20073597,2013-10-01 20:58:00,16,7077,80.10217249,6.131323758
B20073597,2013-10-01 21:17:00,84,7077,80.10217249,6.131323758
B20073597,2013-10-01 22:24:00,28,7077,80.10217249,6.131323758
B25699246,2013-10-01 10:49:00,110,40180,79.84166224,7.317094542
B25699246,2013-10-01 11:13:00,95,40180,79.84166224,7.317094542
B25699246,2013-10-01 11:56:00,24,40180,79.84166224,7.317094542
B25699246,2013-10-01 13:28:00,18,40180,79.84166224,7.317094542
B25699246,2013-10-01 15:23:00,30,40180,79.84166224,7.317094542
B25699246,2013-10-01 15:51:00,32,40180,79.84166224,7.317094542
B25699246,2013-10-01 16:36:00,16,40180,79.84166224,7.317094542
B25699246,2013-10-01 17:36:00,25,40180,79.84166224,7.317094542
B25863732,2013-10-01 05:25:00,56,31903,79.89556091,7.020651846
B25863732,2013-10-01 06:19:00,14,31903,79.89556091,7.020651846
B25863732,2013-10-01 07:52:00,16,31903,79.89556091,7.020651846
B25863732,2013-10-01 08:00:00,50,31903,79.89556091,7.020651846
B25863732,2013-10-01 08:11:00,35,31903,79.89556091,7.020651846
B25863732,2013-10-01 08:22:00,3,31903,79.89556091,7.020651846
B25863732,2013-10-01 08:42:00,36,31903,79.89556091,7.020651846
B25863732,2013-10-01 09:27:00,114,31903,79.89556091,7.020651846
B25863732,2013-10-01 09:43:00,14,28890,79.8865778,6.912854502
B25863732,2013-10-01 09:58:00,28,31903,79.89556091,7.020651846
B25863732,2013-10-01 10:05:00,63,31903,79.89556091,7.020651846
B25863732,2013-10-01 10:44:00,12,31903,79.89556091,7.020651846
B25863732,2013-10-01 11:20:00,90,31903,79.89556091,7.020651846
B25863732,2013-10-01 11:53:00,99,31903,79.89556091,7.020651846
B25863732,2013-10-01 12:32:00,46,31903,79.89556091,7.020651846
B25863732,2013-10-01 12:37:00,30,31903,79.89556091,7.020651846
B25863732,2013-10-01 12:43:00,17,31903,79.89556091,7.020651846
B25863732,2013-10-01 12:43:00,67,31903,79.89556091,7.020651846
B25863732,2013-10-01 13:00:00,2,31903,79.89556091,7.020651846
B25863732,2013-10-01 13:06:00,66,31903,79.89556091,7.020651846
B25863732,2013-10-01 13:34:00,21,31903,79.89556091,7.020651846
B25863732,2013-10-01 14:11:00,102,41508,80.49742942,7.362010102
B25863732,2013-10-01 14:29:00,41,31903,79.89556091,7.020651846
B25863732,2013-10-01 14:44:00,95,31903,79.89556091,7.020651846
B25863732,2013-10-01 15:00:00,84,31903,79.89556091,7.020651846
B25863732,2013-10-01 15:11:00,57,31903,79.89556091,7.020651846
B25863732,2013-10-01 15:20:00,11,31903,79.89556091,7.020651846
B25863732,2013-10-01 15:41:00,59,31401,79.89556091,7.002685622
B25863732,2013-10-01 15:51:00,71,31903,79.89556091,7.020651846
B25863732,2013-10-01 16:20:00,,40242,80.39861518,7.317094542
B25863732,2013-10-01 16:33:00,87,31903,79.89556091,7.020651846
B25863732,2013-10-01 16:48:00,24,31903,79.89556091,7.020651846
B25863732,2013-10-01 16:48:00,68,31903,79.89556091,7.020651846
B25863732,2013-10-01 16:53:00,58,31903,79.89556091,7.020651846
B25863732,2013-10-01 18:10:00,34,33922,79.99437514,7.092516742
B25863732,2013-10-01 18:12:00,94,31903,79.89556091,7.020651846
B25863732,2013-10-01 18:23:00,8,31903,79.89556091,7.020651846
B25863732,2013-10-01 18:29:00,21,31903,79.89556091,7.020651846
B25863732,2013-10-01 18:31:00,20,41508,80.49742942,7.362010102
B25863732,2013-10-01 18:32:00,22,40733,80.29980095,7.335060766
B25863732,2013-10-01 18:38:00,99,40733,80.29980095,7.335060766
B25863732,2013-10-01 18:41:00,93,31903,79.89556091,7.020651846
B25863732,2013-10-01 18:53:00,31,31903,79.89556091,7.020651846
B25863732,2013-10-01 18:58:00,21,31904,79.90454402,7.020651846
B25863732,2013-10-01 19:22:00,97,31903,79.89556091,7.020651846
B25863732,2013-10-01 19:28:00,71,31904,79.90454402,7.020651846
B25863732,2013-10-01 19:59:00,29,31904,79.90454402,7.020651846
B25863732,2013-10-01 20:00:00,31,31903,79.89556091,7.020651846
B25863732,2013-10-01 20:01:00,93,31903,79.89556091,7.020651846
B25863732,2013-10-01 20:32:00,37,31903,79.89556091,7.020651846
B25863732,2013-10-01 21:15:00,,31903,79.89556091,7.020651846
B25863732,2013-10-01 22:18:00,117,31903,79.89556091,7.020651846
B25863732,2013-10-01 23:00:00,44,31904,79.90454402,7.020651846
B25863732,2013-10-01 23:17:00,106,31903,79.89556091,7.020651846
B50880072,2013-10-01 13:33:00,60,49542,80.51539564,7.649469686
B50880072,2013-10-01 15:50:00,93,49542,80.51539564,7.649469686
B50880072,2013-10-01 18:36:00,58,49542,80.51539564,7.649469686
B64201306,2013-10-01 20:06:00,36,37943,80.0392907,7.236246534
B66847881,2013-10-01 14:44:00,5,58179,81.44065618,7.954895494
B66847881,2013-10-01 15:29:00,36,58179,81.44065618,7.954895494
B66847881,2013-10-01 18:04:00,46,59941,81.48557174,8.017777278
B66847881,2013-10-01 18:23:00,45,58179,81.44065618,7.954895494
B66847881,2013-10-01 18:33:00,15,58179,81.44065618,7.954895494
B89957453,2013-10-01 08:57:00,10,34939,80.1111556,7.12844919
B89957453,2013-10-01 16:29:00,16,34939,80.1111556,7.12844919
B89957453,2013-10-01 16:47:00,28,35440,80.10217249,7.146415414
B89957453,2013-10-01 17:20:00,104,34939,80.1111556,7.12844919
B89957453,2013-10-01 20:11:00,108,33935,80.1111556,7.092516742
B89957453,2013-10-01 20:33:00,74,33935,80.1111556,7.092516742
B89957453,2013-10-01 22:19:00,7,33935,80.1111556,7.092516742
B89957453,2013-10-01 22:24:00,73,34939,80.1111556,7.12844919
B89957453,2013-10-01 23:00:00,11,32697,80.2638685,7.047601182
B94841644,2013-10-01 06:15:00,18,26884,79.90454402,6.840989606
B94841644,2013-10-01 17:34:00,116,28387,79.87759469,6.894888278
B94841644,2013-10-01 18:58:00,93,26884,79.90454402,6.840989606
C40403733,2013-10-01 14:47:00,75,29405,80.00335826,6.930820726
C40403733,2013-10-01 16:00:00,8,29405,80.00335826,6.930820726
C40403733,2013-10-01 16:03:00,92,29909,80.02132448,6.94878695
C40403733,2013-10-01 17:22:00,116,29405,80.00335826,6.930820726
C40403733,2013-10-01 20:25:00,1,29405,80.00335826,6.930820726
D11269710,2013-10-01 07:06:00,,27382,79.86861158,6.85895583
D11269710,2013-10-01 22:20:00,90,27632,79.85962846,6.867938942
D11269710,2013-10-01 23:51:00,90,27884,79.86861158,6.876922054
D8782179,2013-10-01 12:33:00,112,29139,79.86861158,6.921837614
D8782179,2013-10-01 12:54:00,3,29139,79.86861158,6.921837614
D8782179,2013-10-01 13:06:00,79,29139,79.86861158,6.921837614
D8782179,2013-10-01 13:18:00,107,29139,79.86861158,6.921837614
D8782179,2013-10-01 13:47:00,40,29139,79.86861158,6.921837614
D8782179,2013-10-01 15:58:00,17,29641,79.86861158,6.939803838
D8782179,2013-10-01 19:57:00,92,29139,79.86861158,6.921837614
D9075146,2013-10-01 09:20:00,96,25882,79.92251025,6.805057158
D9075146,2013-10-01 11:24:00,62,25130,79.93149336,6.778107822
D9075146,2013-10-01 13:03:00,115,25130,79.93149336,6.778107822
D9075146,2013-10-01 15:50:00,23,25132,79.94945958,6.778107822
D9075146,2013-10-01 20:00:00,45,25132,79.94945958,6.778107822
D9075146,2013-10-01 20:53:00,4,25130,79.93149336,6.778107822
E14917031,2013-10-01 05:08:00,0,105975,80.13810494,9.670669886
E14917031,2013-10-01 07:43:00,18,105975,80.13810494,9.670669886
E14917031,2013-10-01 08:35:00,49,105961,80.01234137,9.670669886
E14917031,2013-10-01 12:35:00,61,105961,80.01234137,9.670669886
E14917031,2013-10-01 12:55:00,52,105961,80.01234137,9.670669886
E14917031,2013-10-01 13:43:00,62,105961,80.01234137,9.670669886
E14917031,2013-10-01 14:25:00,21,105712,80.03030759,9.661686774
E14917031,2013-10-01 15:18:00,,105710,80.01234137,9.661686774
E14917031,2013-10-01 15:34:00,85,105961,80.01234137,9.670669886
E14917031,2013-10-01 16:17:00,64,105961,80.01234137,9.670669886
E14917031,2013-10-01 20:27:00,104,105961,80.01234137,9.670669886
E7163200,2013-10-01 08:56:00,116,20170,80.47048008,6.598445582
E82121406,2013-10-01 03:55:00,16,48420,81.71014954,7.604554126
E82121406,2013-10-01 07:08:00,15,51682,81.70116642,7.721334582
E82121406,2013-10-01 09:52:00,30,51177,81.67421709,7.703368358
E82121406,2013-10-01 10:20:00,43,51177,81.67421709,7.703368358
E82121406,2013-10-01 10:28:00,80,51177,81.67421709,7.703368358
E82121406,2013-10-01 11:20:00,46,50682,81.73709887,7.685402134
E82121406,2013-10-01 12:44:00,72,51431,81.70116642,7.71235147
E82121406,2013-10-01 14:08:00,5,51177,81.67421709,7.703368358
E82121406,2013-10-01 17:49:00,54,51177,81.67421709,7.703368358
E82121406,2013-10-01 19:12:00,86,52679,81.63828464,7.75726703
E88186217,2013-10-01 06:24:00,93,30148,79.91352714,6.957770062
E88186217,2013-10-01 12:55:00,42,30148,79.91352714,6.957770062
E88186217,2013-10-01 14:29:00,51,30148,79.91352714,6.957770062
E88186217,2013-10-01 19:28:00,104,30148,79.91352714,6.957770062
E93530080,2013-10-01 02:15:00,52,31419,80.05725693,7.002685622
E93530080,2013-10-01 06:26:00,,31419,80.05725693,7.002685622
E93530080,2013-10-01 09:59:00,96,31921,80.05725693,7.020651846
E93530080,2013-10-01 10:14:00,103,32169,80.03030759,7.029634958
E93530080,2013-10-01 10:59:00,37,31419,80.05725693,7.002685622
E93530080,2013-10-01 15:15:00,52,31419,80.05725693,7.002685622
E93530080,2013-10-01 15:16:00,38,31921,80.05725693,7.020651846
E93530080,2013-10-01 16:53:00,1,31419,80.05725693,7.002685622
E99276233,2013-10-01 13:21:00,81,28139,79.90454402,6.885905166
E99276233,2013-10-01 17:47:00,79,28641,79.90454402,6.90387139
F30895279,2013-10-01 04:12:00,,35295,81.05438236,7.137432302
F30895279,2013-10-01 06:30:00,50,45114,81.32387572,7.48777367
F30895279,2013-10-01 16:10:00,,39517,80.65014232,7.290145206
F30895279,2013-10-01 17:39:00,38,32235,80.62319298,7.029634958
F31578302,2013-10-01 07:18:00,67,32977,80.52437875,7.056584294
F31578302,2013-10-01 08:09:00,83,30979,80.61420987,6.984719398
F31578302,2013-10-01 08:35:00,50,30979,80.61420987,6.984719398
F31578302,2013-10-01 11:33:00,42,32739,80.64115921,7.047601182
F31578302,2013-10-01 13:48:00,78,32978,80.53336186,7.056584294
F31578302,2013-10-01 16:13:00,70,32977,80.52437875,7.056584294
F31578302,2013-10-01 16:46:00,59,30979,80.61420987,6.984719398
F31578302,2013-10-01 17:29:00,39,32977,80.52437875,7.056584294
F31578302,2013-10-01 17:38:00,104,32739,80.64115921,7.047601182
F36858340,2013-10-01 13:35:00,90,10586,80.05725693,6.257087326
F39958526,2013-10-01 08:36:00,17,29389,79.85962846,6.930820726
F39958526,2013-10-01 09:12:00,90,29389,79.85962846,6.930820726
F39958526,2013-10-01 13:32:00,91,29389,79.85962846,6.930820726
F39958526,2013-10-01 13:42:00,43,29389,79.85962846,6.930820726
F39958526,2013-10-01 15:30:00,57,29389,79.85962846,6.930820726
F39958526,2013-10-01 16:11:00,97,29389,79.85962846,6.930820726
F39958526,2013-10-01 17:32:00,5,29389,79.85962846,6.930820726
F39958526,2013-10-01 18:10:00,82,29389,79.85962846,6.930820726
F39958526,2013-10-01 18:38:00,88,29137,79.85064535,6.921837614
F39958526,2013-10-01 18:56:00,82,29640,79.85962846,6.939803838
F7284549,2013-10-01 03:46:00,,91432,80.27285162,9.14964939
F7284549,2013-10-01 06:20:00,45,90183,80.32675029,9.10473383
F7284549,2013-10-01 06:23:00,,89175,80.29081784,9.068801382
F7284549,2013-10-01 08:14:00,,90183,80.32675029,9.10473383
F7284549,2013-10-01 08:50:00,112,90183,80.32675029,9.10473383
F7284549,2013-10-01 08:57:00,45,89175,80.29081784,9.068801382
F7284549,2013-10-01 12:12:00,74,89175,80.29081784,9.068801382
F7284549,2013-10-01 12:47:00,73,89175,80.29081784,9.068801382
F7284549,2013-10-01 13:43:00,69,90183,80.32675029,9.10473383
F7284549,2013-10-01 14:12:00,67,89175,80.29081784,9.068801382
F7284549,2013-10-01 14:31:00,116,89175,80.29081784,9.068801382
F7284549,2013-10-01 14:41:00,23,89175,80.29081784,9.068801382
F7284549,2013-10-01 14:46:00,112,89175,80.29081784,9.068801382
F7284549,2013-10-01 15:09:00,64,89175,80.29081784,9.068801382
F7284549,2013-10-01 15:44:00,74,89175,80.29081784,9.068801382
F7284549,2013-10-01 15:48:00,54,89175,80.29081784,9.068801382
F7284549,2013-10-01 16:05:00,47,89175,80.29081784,9.068801382
F7284549,2013-10-01 16:38:00,,90183,80.32675029,9.10473383
F7284549,2013-10-01 16:45:00,26,89175,80.29081784,9.068801382
F7284549,2013-10-01 16:46:00,8,89175,80.29081784,9.068801382
F7284549,2013-10-01 16:49:00,,89175,80.29081784,9.068801382
F7284549,2013-10-01 18:11:00,29,90183,80.32675029,9.10473383
F7284549,2013-10-01 18:51:00,78,89175,80.29081784,9.068801382
F7284549,2013-10-01 20:07:00,66,89175,80.29081784,9.068801382
F7284549,2013-10-01 20:46:00,80,89175,80.29081784,9.068801382
F7284549,2013-10-01 22:09:00,,90183,80.32675029,9.10473383
F7284549,2013-10-01 22:10:00,,90183,80.32675029,9.10473383
F7284549,2013-10-01 22:30:00,,90183,80.32675029,9.10473383
G10041485,2013-10-01 06:48:00,49,90183,80.32675029,9.10473383
G10041485,2013-10-01 09:29:00,54,90699,80.45251386,9.122700054
G10041485,2013-10-01 10:28:00,37,90183,80.32675029,9.10473383
G10041485,2013-10-01 11:51:00,41,91684,80.28183473,9.158632502
G10041485,2013-10-01 13:40:00,68,91684,80.28183473,9.158632502
G10041485,2013-10-01 14:11:00,78,90183,80.32675029,9.10473383
G10041485,2013-10-01 17:11:00,0,90183,80.32675029,9.10473383
G10041485,2013-10-01 17:54:00,62,94431,80.15607116,9.257446734
G42690537,2013-10-01 06:43:00,,28754,80.91963568,6.90387139
G42690537,2013-10-01 06:45:00,41,28754,80.91963568,6.90387139
G42690537,2013-10-01 09:02:00,17,28754,80.91963568,6.90387139
G42690537,2013-10-01 09:06:00,31,28754,80.91963568,6.90387139
G42690537,2013-10-01 10:25:00,70,28754,80.91963568,6.90387139
G42690537,2013-10-01 10:33:00,44,28753,80.91065257,6.90387139
G42690537,2013-10-01 10:43:00,0,28754,80.91963568,6.90387139
G42690537,2013-10-01 10:56:00,67,28754,80.91963568,6.90387139
G42690537,2013-10-01 11:01:00,0,28754,80.91963568,6.90387139
G42690537,2013-10-01 11:48:00,3,28754,80.91963568,6.90387139
G42690537,2013-10-01 12:12:00,83,28754,80.91963568,6.90387139
G42690537,2013-10-01 12:23:00,48,28754,80.91963568,6.90387139
G42690537,2013-10-01 12:30:00,81,28754,80.91963568,6.90387139
G42690537,2013-10-01 12:45:00,54,28754,80.91963568,6.90387139
G42690537,2013-10-01 12:47:00,75,28753,80.91065257,6.90387139
G42690537,2013-10-01 13:13:00,31,29766,80.99150058,6.939803838
G42690537,2013-10-01 13:14:00,8,29766,80.99150058,6.939803838
G42690537,2013-10-01 13:19:00,8,28754,80.91963568,6.90387139
G42690537,2013-10-01 13:42:00,56,28754,80.91963568,6.90387139
G42690537,2013-10-01 13:43:00,48,28753,80.91065257,6.90387139
G42690537,2013-10-01 13:47:00,35,28753,80.91065257,6.90387139
G42690537,2013-10-01 13:48:00,71,28754,80.91963568,6.90387139
G42690537,2013-10-01 14:21:00,60,28753,80.91065257,6.90387139
G42690537,2013-10-01 14:37:00,113,28754,80.91963568,6.90387139
G42690537,2013-10-01 15:05:00,57,28754,80.91963568,6.90387139
G42690537,2013-10-01 15:10:00,80,28754,80.91963568,6.90387139
G42690537,2013-10-01 15:53:00,34,28754,80.91963568,6.90387139
G42690537,2013-10-01 16:35:00,,28754,80.91963568,6.90387139
G42690537,2013-10-01 17:33:00,18,30242,80.75793966,6.957770062
G42690537,2013-10-01 17:48:00,88,29004,80.91065257,6.912854502
G42690537,2013-10-01 19:18:00,70,26754,80.99150058,6.832006494
G42690537,2013-10-01 19:49:00,65,28753,80.91065257,6.90387139
G42690537,2013-10-01 20:04:00,7,28754,80.91963568,6.90387139
G42690537,2013-10-01 20:14:00,14,28753,80.91065257,6.90387139
G42690537,2013-10-01 20:23:00,83,28753,80.91065257,6.90387139
G45771252,2013-10-01 04:27:00,64,20396,80.24590228,6.607428694
G45771252,2013-10-01 11:22:00,19,21392,80.17403738,6.643361142
G45771252,2013-10-01 12:09:00,89,20396,80.24590228,6.607428694
G45771252,2013-10-01 15:51:00,57,20396,80.24590228,6.607428694
G45771252,2013-10-01 18:07:00,75,20396,80.24590228,6.607428694
G57434476,2013-10-01 08:01:00,23,19114,80.00335826,6.562513134
G57434476,2013-10-01 09:46:00,91,25881,79.91352714,6.805057158
G57434476,2013-10-01 10:05:00,103,25881,79.91352714,6.805057158
G57434476,2013-10-01 10:29:00,103,19612,79.96742581,6.580479358
G57434476,2013-10-01 11:10:00,117,25881,79.91352714,6.805057158
G57434476,2013-10-01 12:04:00,82,19114,80.00335826,6.562513134
G57434476,2013-10-01 13:24:00,80,19618,80.02132448,6.580479358
G57434476,2013-10-01 13:34:00,102,19618,80.02132448,6.580479358
G57434476,2013-10-01 14:09:00,36,25881,79.91352714,6.805057158
G57434476,2013-10-01 15:26:00,92,25881,79.91352714,6.805057158
G57434476,2013-10-01 15:44:00,94,21115,79.94047647,6.63437803
G57434476,2013-10-01 16:13:00,76,25881,79.91352714,6.805057158
G57434476,2013-10-01 16:19:00,46,25881,79.91352714,6.805057158
G57434476,2013-10-01 17:21:00,28,25881,79.91352714,6.805057158
G57434476,2013-10-01 18:00:00,99,19618,80.02132448,6.580479358
G57434476,2013-10-01 19:22:00,38,19114,80.00335826,6.562513134
G57434476,2013-10-01 19:36:00,80,19114,80.00335826,6.562513134
G57434476,2013-10-01 20:28:00,36,19114,80.00335826,6.562513134
G57434476,2013-10-01 20:31:00,58,19618,80.02132448,6.580479358
G57434476,2013-10-01 22:28:00,107,18616,80.0392907,6.54454691
G57434476,2013-10-01 23:01:00,63,19114,80.00335826,6.562513134
G78678183,2013-10-01 07:08:00,88,64529,79.85962846,8.188456406
G78678183,2013-10-01 09:06:00,82,64529,79.85962846,8.188456406
G78678183,2013-10-01 12:07:00,18,64529,79.85962846,8.188456406
G78678183,2013-10-01 12:56:00,83,64529,79.85962846,8.188456406
G78678183,2013-10-01 14:40:00,62,64529,79.85962846,8.188456406
G78678183,2013-10-01 14:51:00,43,64529,79.85962846,8.188456406
G78678183,2013-10-01 15:46:00,119,64529,79.85962846,8.188456406
G78678183,2013-10-01 18:14:00,28,64529,79.85962846,8.188456406
G78678183,2013-10-01 22:34:00,62,64529,79.85962846,8.188456406
H461451,2013-10-01 12:10:00,39,80413,80.49742942,8.754392462
H461451,2013-10-01 15:16:00,75,86440,80.52437875,8.96998715
H461451,2013-10-01 16:27:00,31,86440,80.52437875,8.96998715
H54867586,2013-10-01 06:30:00,56,58814,80.38064896,7.98184483
H54867586,2013-10-01 07:26:00,43,58814,80.38064896,7.98184483
H54867586,2013-10-01 08:03:00,61,58814,80.38064896,7.98184483
H54867586,2013-10-01 10:07:00,89,58814,80.38064896,7.98184483
H54867586,2013-10-01 11:41:00,30,58814,80.38064896,7.98184483
H54867586,2013-10-01 12:07:00,104,58814,80.38064896,7.98184483
H54867586,2013-10-01 12:12:00,108,58814,80.38064896,7.98184483
H54867586,2013-10-01 13:08:00,57,23386,80.04827382,6.715226038
H54867586,2013-10-01 17:12:00,57,23386,80.04827382,6.715226038
H54867586,2013-10-01 17:31:00,66,23386,80.04827382,6.715226038
H54867586,2013-10-01 17:32:00,2,58814,80.38064896,7.98184483
H54867586,2013-10-01 18:24:00,16,58814,80.38064896,7.98184483
H54867586,2013-10-01 19:19:00,1,58814,80.38064896,7.98184483
H60703164,2013-10-01 05:07:00,53,9589,80.12013871,6.221154878
H60703164,2013-10-01 07:09:00,7,9589,80.12013871,6.221154878
H60703164,2013-10-01 07:13:00,96,9589,80.12013871,6.221154878
H60703164,2013-10-01 07:33:00,37,9589,80.12013871,6.221154878
H60703164,2013-10-01 08:45:00,54,9589,80.12013871,6.221154878
H60703164,2013-10-01 09:19:00,39,9589,80.12013871,6.221154878
H60703164,2013-10-01 09:23:00,27,9589,80.12013871,6.221154878
H60703164,2013-10-01 09:26:00,53,9589,80.12013871,6.221154878
H60703164,2013-10-01 09:53:00,9,9589,80.12013871,6.221154878
H60703164,2013-10-01 10:44:00,70,9589,80.12013871,6.221154878
H60703164,2013-10-01 10:50:00,38,10335,80.05725693,6.248104214
H60703164,2013-10-01 10:52:00,12,10335,80.05725693,6.248104214
H60703164,2013-10-01 11:00:00,5,9589,80.12013871,6.221154878
H60703164,2013-10-01 11:28:00,27,9589,80.12013871,6.221154878
H60703164,2013-10-01 11:37:00,34,9589,80.12013871,6.221154878
H60703164,2013-10-01 12:24:00,6,9589,80.12013871,6.221154878
H60703164,2013-10-01 12:34:00,90,9589,80.12013871,6.221154878
H60703164,2013-10-01 12:43:00,23,9589,80.12013871,6.221154878
H60703164,2013-10-01 12:44:00,31,9589,80.12013871,6.221154878
H60703164,2013-10-01 12:47:00,13,9589,80.12013871,6.221154878
H60703164,2013-10-01 12:53:00,23,9589,80.12013871,6.221154878
H60703164,2013-10-01 13:09:00,46,9589,80.12013871,6.221154878
H60703164,2013-10-01 13:16:00,25,9589,80.12013871,6.221154878
H60703164,2013-10-01 13:37:00,89,9589,80.12013871,6.221154878
H60703164,2013-10-01 14:13:00,15,9589,80.12013871,6.221154878
H60703164,2013-10-01 14:26:00,25,9589,80.12013871,6.221154878
H60703164,2013-10-01 14:32:00,71,9589,80.12013871,6.221154878
H60703164,2013-10-01 14:46:00,48,9589,80.12013871,6.221154878
H60703164,2013-10-01 15:57:00,26,9589,80.12013871,6.221154878
H60703164,2013-10-01 16:56:00,72,9589,80.12013871,6.221154878
H60703164,2013-10-01 17:28:00,46,10084,80.05725693,6.239121102
H60703164,2013-10-01 17:35:00,70,9589,80.12013871,6.221154878
H60703164,2013-10-01 18:11:00,7,9589,80.12013871,6.221154878
H60703164,2013-10-01 18:23:00,96,9589,80.12013871,6.221154878
H60703164,2013-10-01 20:44:00,100,9589,80.12013871,6.221154878
H60703164,2013-10-01 20:56:00,73,9589,80.12013871,6.221154878
H60703164,2013-10-01 23:37:00,6,9589,80.12013871,6.221154878
H60703164,2013-10-01 23:59:00,22,9589,80.12013871,6.221154878
